Year,Month,FullDate,SP500Index,CPIMonthly,MonthlyDiv,Earnings,Inflation Rate,CPIIndex,SP500+DivMonthly,TotalMonthlyReturn,10-YearTreasury
1968,3,Mar-31-1968,90.200000,0.002900,0.245000,5.440000,0.003000,2.750000,2820.340000,0.012142,0.057400
1968,4,Apr-30-1968,97.460000,0.002900,0.248056,5.480000,0.003000,2.760000,3055.100000,0.083238,0.056400
1968,5,May-31-1968,98.680000,0.002900,0.248056,5.530000,0.003000,2.770000,3101.120000,0.015063,0.058700
1968,6,Jun-30-1968,99.580000,0.005800,0.248056,5.570000,0.006000,2.780000,3137.200000,0.011634,0.057200
1968,7,Jul-31-1968,97.740000,0.005800,0.251389,5.600000,0.006000,2.800000,3087.150000,-0.015953,0.055000
1968,8,Aug-31-1968,98.860000,0.002900,0.251389,5.630000,0.003000,2.810000,3130.470000,0.014031,0.054200
1968,9,Sep-30-1968,102.670000,0.002900,0.251389,5.660000,0.003000,2.820000,3259.070000,0.041082,0.054600
1968,10,Oct-31-1968,103.410000,0.005700,0.254722,5.690000,0.006000,2.830000,3290.650000,0.009689,0.055800
1968,11,Nov-30-1968,108.370000,0.002800,0.254722,5.730000,0.003000,2.840000,3456.590000,0.050428,0.057000
1968,12,Dec-31-1968,103.860000,0.002800,0.254722,5.760000,0.003000,2.850000,3320.860000,-0.039266,0.060300
1969,1,Jan-31-1969,103.010000,0.002800,0.257500,5.780000,0.003000,2.860000,3301.920000,-0.005705,0.060400
1969,2,Feb-28-1969,98.130000,0.005600,0.257500,5.800000,0.006000,2.870000,3153.750000,-0.044874,0.061900
1969,3,Mar-31-1969,101.510000,0.008400,0.257500,5.820000,0.008000,2.900000,3270.650000,0.037068,0.063000
1969,4,Apr-30-1969,103.690000,0.005500,0.260000,5.830000,0.006000,2.910000,3349.270000,0.024037,0.061700
1969,5,May-31-1969,103.460000,0.002800,0.260000,5.830000,0.003000,2.920000,3350.240000,0.000289,0.063200
1969,6,Jun-30-1969,97.710000,0.005500,0.260000,5.840000,0.005000,2.940000,3172.460000,-0.053064,0.065700
1969,7,Jul-31-1969,91.830000,0.005500,0.261944,5.860000,0.005000,2.950000,2990.050000,-0.057497,0.067200
1969,8,Aug-31-1969,95.510000,0.005400,0.261944,5.870000,0.005000,2.970000,3118.400000,0.042927,0.066900
1969,9,Sep-30-1969,93.120000,0.002700,0.261944,5.890000,0.003000,2.980000,3048.920000,-0.022281,0.071600
1969,10,Oct-31-1969,97.120000,0.005400,0.263056,5.850000,0.005000,2.990000,3188.500000,0.045780,0.071000
1969,11,Nov-30-1969,93.810000,0.005400,0.263056,5.820000,0.005000,3.010000,3088.470000,-0.031373,0.071400
1969,12,Dec-31-1969,92.060000,0.005300,0.263056,5.780000,0.005000,3.020000,3039.520000,-0.015851,0.076500
1970,1,Jan-31-1970,85.020000,0.002700,0.263889,5.730000,0.003000,3.030000,2815.790000,-0.073605,0.077900
1970,2,Feb-28-1970,89.500000,0.005300,0.263889,5.680000,0.005000,3.050000,2972.910000,0.055797,0.072400
1970,3,Mar-31-1970,89.630000,0.005300,0.263889,5.630000,0.005000,3.060000,2985.990000,0.004401,0.070700
1970,4,Apr-30-1970,81.520000,0.007900,0.264722,5.590000,0.008000,3.090000,2724.630000,-0.087530,0.073900
1970,5,May-31-1970,76.550000,0.002600,0.264722,5.560000,0.003000,3.100000,2567.360000,-0.057719,0.079100
1970,6,Jun-30-1970,72.720000,0.005200,0.264722,5.520000,0.005000,3.110000,2447.790000,-0.046575,0.078400
1970,7,Jul-31-1970,78.050000,0.005200,0.265556,5.470000,0.005000,3.130000,2636.140000,0.076947,0.074600
1970,8,Aug-31-1970,81.520000,0.000000,0.265556,5.410000,0.000000,3.130000,2762.310000,0.047861,0.075300
1970,9,Sep-30-1970,84.300000,0.005100,0.265556,5.360000,0.005000,3.150000,2865.510000,0.037360,0.073900
1970,10,Oct-31-1970,83.250000,0.005100,0.263056,5.280000,0.005000,3.160000,2838.760000,-0.009335,0.073300
1970,11,Nov-30-1970,87.200000,0.005100,0.263056,5.210000,0.005000,3.180000,2982.420000,0.050607,0.068400
1970,12,Dec-31-1970,92.150000,0.005100,0.263056,5.130000,0.005000,3.190000,3160.710000,0.059783,0.063900
1971,1,Jan-31-1971,95.880000,0.000000,0.260000,5.160000,0.000000,3.190000,3297.570000,0.043299,0.062400
1971,2,Feb-28-1971,96.750000,0.002500,0.260000,5.190000,0.003000,3.200000,3336.430000,0.011786,0.061100
1971,3,Mar-31-1971,100.310000,0.002500,0.260000,5.220000,0.003000,3.210000,3468.170000,0.039483,0.057000
1971,4,Apr-30-1971,103.950000,0.002500,0.258611,5.250000,0.002000,3.220000,3602.960000,0.038866,0.058300
1971,5,May-31-1971,99.630000,0.005000,0.258611,5.290000,0.005000,3.230000,3462.190000,-0.039071,0.063900
1971,6,Jun-30-1971,98.700000,0.007400,0.258611,5.320000,0.007000,3.260000,3438.860000,-0.006739,0.065200
1971,7,Jul-31-1971,95.580000,0.002500,0.257778,5.360000,0.002000,3.270000,3339.130000,-0.028999,0.067300
1971,8,Aug-31-1971,99.030000,0.002500,0.257778,5.390000,0.002000,3.270000,3468.670000,0.038792,0.065800
1971,9,Sep-30-1971,98.340000,0.000000,0.257778,5.430000,0.000000,3.270000,3453.530000,-0.004365,0.061400
1971,10,Oct-31-1971,94.230000,0.002500,0.256389,5.520000,0.002000,3.280000,3318.200000,-0.039187,0.059300
1971,11,Nov-30-1971,93.990000,0.000000,0.256389,5.610000,0.000000,3.280000,3318.770000,0.000174,0.058100
1971,12,Dec-31-1971,102.090000,0.004900,0.256389,5.700000,0.005000,3.300000,3613.840000,0.088907,0.059300
1972,1,Jan-31-1972,103.940000,0.000000,0.255833,5.740000,0.000000,3.300000,3688.380000,0.020627,0.059500
1972,2,Feb-29-1972,106.570000,0.004900,0.255833,5.770000,0.005000,3.310000,3790.790000,0.027764,0.060800
1972,3,Mar-31-1972,107.200000,0.002400,0.255833,5.810000,0.002000,3.320000,3822.300000,0.008312,0.060700
1972,4,Apr-30-1972,107.670000,0.002400,0.255833,5.860000,0.002000,3.330000,3848.180000,0.006771,0.061900
1972,5,May-31-1972,109.530000,0.002400,0.255833,5.920000,0.002000,3.340000,3923.800000,0.019651,0.061300
1972,6,Jun-30-1972,107.140000,0.002400,0.255833,5.970000,0.002000,3.350000,3847.340000,-0.019485,0.061100
1972,7,Jul-31-1972,107.390000,0.004800,0.256389,6.030000,0.005000,3.360000,3865.530000,0.004726,0.061100
1972,8,Aug-31-1972,111.090000,0.002400,0.256389,6.080000,0.002000,3.370000,4007.940000,0.036841,0.062100
1972,9,Sep-30-1972,110.550000,0.002400,0.256389,6.140000,0.002000,3.380000,3997.710000,-0.002553,0.065500
1972,10,Oct-31-1972,111.580000,0.004800,0.260556,6.230000,0.005000,3.390000,4044.370000,0.011674,0.064800
1972,11,Nov-30-1972,116.670000,0.002400,0.260556,6.330000,0.002000,3.400000,4238.310000,0.047953,0.062800
1972,12,Dec-31-1972,118.050000,0.002400,0.260556,6.420000,0.002000,3.410000,4297.910000,0.014062,0.063600
1973,1,Jan-31-1973,116.030000,0.002400,0.263611,6.550000,0.002000,3.420000,4233.960000,-0.014878,0.064600
1973,2,Feb-28-1973,111.680000,0.007000,0.263611,6.670000,0.007000,3.440000,4084.850000,-0.035218,0.066400
1973,3,Mar-31-1973,111.520000,0.009300,0.263611,6.800000,0.009000,3.470000,4088.640000,0.000928,0.067100
1973,4,Apr-30-1973,106.970000,0.006900,0.266944,6.940000,0.007000,3.500000,3931.610000,-0.038406,0.066700
1973,5,May-31-1973,104.950000,0.006900,0.266944,7.090000,0.007000,3.520000,3867.180000,-0.016388,0.068500
1973,6,Jun-30-1973,104.260000,0.006800,0.266944,7.230000,0.007000,3.550000,3851.590000,-0.004031,0.069000
1973,7,Jul-31-1973,108.220000,0.002300,0.271111,7.380000,0.002000,3.550000,4007.900000,0.040582,0.071300
1973,8,Aug-31-1973,104.250000,0.018100,0.271111,7.540000,0.018000,3.620000,3870.910000,-0.034179,0.074000
1973,9,Sep-30-1973,108.430000,0.002200,0.271111,7.690000,0.002000,3.630000,4036.180000,0.042697,0.070900
1973,10,Oct-31-1973,108.290000,0.008800,0.278611,7.850000,0.009000,3.660000,4041.340000,0.001278,0.067900
1973,11,Nov-30-1973,95.960000,0.006600,0.278611,8.000000,0.007000,3.680000,3591.590000,-0.111288,0.067300
1973,12,Dec-31-1973,97.550000,0.006500,0.278611,8.160000,0.007000,3.710000,3661.530000,0.019473,0.067400
1974,1,Jan-31-1974,96.570000,0.008700,0.285000,8.230000,0.009000,3.740000,3635.440000,-0.007125,0.069900
1974,2,Feb-28-1974,96.220000,0.012900,0.285000,8.290000,0.013000,3.790000,3632.990000,-0.000673,0.069600
1974,3,Mar-31-1974,93.980000,0.012700,0.285000,8.360000,0.013000,3.840000,3559.180000,-0.020318,0.072100
1974,4,Apr-30-1974,90.310000,0.004200,0.290000,8.490000,0.004000,3.850000,3431.170000,-0.035965,0.075100
1974,5,May-31-1974,87.280000,0.012500,0.290000,8.610000,0.013000,3.900000,3327.070000,-0.030340,0.075800
1974,6,Jun-30-1974,86.000000,0.008200,0.290000,8.740000,0.008000,3.930000,3289.330000,-0.011343,0.075400
1974,7,Jul-31-1974,79.310000,0.008200,0.296667,8.860000,0.008000,3.960000,3044.800000,-0.074341,0.078100
1974,8,Aug-31-1974,72.150000,0.012100,0.296667,8.990000,0.012000,4.010000,2781.310000,-0.086538,0.080400
1974,9,Sep-30-1974,63.540000,0.012000,0.296667,9.110000,0.012000,4.060000,2460.840000,-0.115223,0.080400
1974,10,Oct-31-1974,73.900000,0.009900,0.299722,9.040000,0.010000,4.100000,2873.680000,0.167764,0.079000
1974,11,Nov-30-1974,69.970000,0.007800,0.299722,8.960000,0.008000,4.130000,2732.510000,-0.049124,0.076800
1974,12,Dec-31-1974,68.560000,0.007800,0.299722,8.890000,0.008000,4.160000,2689.150000,-0.015868,0.074300
1975,1,Jan-31-1975,76.980000,0.003900,0.303889,8.740000,0.004000,4.180000,3031.330000,0.127245,0.075000
1975,2,Feb-28-1975,81.590000,0.007700,0.303889,8.600000,0.008000,4.210000,3224.830000,0.063833,0.073900
1975,3,Mar-31-1975,83.360000,0.003800,0.303889,8.450000,0.004000,4.230000,3306.800000,0.025418,0.077300
1975,4,Apr-30-1975,87.300000,0.003800,0.308056,8.290000,0.004000,4.240000,3475.320000,0.050960,0.082300
1975,5,May-31-1975,91.150000,0.005700,0.308056,8.120000,0.006000,4.270000,3640.850000,0.047629,0.080600
1975,6,Jun-30-1975,95.190000,0.007500,0.308056,7.960000,0.008000,4.300000,3814.520000,0.047702,0.078600
1975,7,Jul-31-1975,88.750000,0.011200,0.309167,7.890000,0.011000,4.350000,3568.840000,-0.064406,0.080600
1975,8,Aug-31-1975,86.880000,0.001800,0.309167,7.830000,0.002000,4.360000,3506.080000,-0.017587,0.084000
1975,9,Sep-30-1975,83.870000,0.005500,0.309167,7.760000,0.006000,4.380000,3397.090000,-0.031087,0.084300
1975,10,Oct-31-1975,89.040000,0.005500,0.307500,7.830000,0.005000,4.400000,3618.950000,0.065309,0.081400
1975,11,Nov-30-1975,91.240000,0.007300,0.307500,7.890000,0.007000,4.440000,3720.860000,0.028161,0.080500
1975,12,Dec-31-1975,90.190000,0.003600,0.307500,7.960000,0.004000,4.450000,3690.580000,-0.008138,0.080000
1976,1,Jan-31-1976,100.860000,0.001800,0.307222,8.190000,0.002000,4.460000,4139.770000,0.121712,0.077400
1976,2,Feb-29-1976,99.710000,0.003600,0.307222,8.430000,0.004000,4.480000,4105.180000,-0.008356,0.077900
1976,3,Mar-31-1976,102.770000,0.001800,0.307222,8.660000,0.002000,4.480000,4243.810000,0.033770,0.077300
1976,4,Apr-30-1976,101.640000,0.003600,0.311389,8.860000,0.004000,4.500000,4210.010000,-0.007965,0.075600
1976,5,May-31-1976,100.180000,0.007100,0.311389,9.050000,0.007000,4.530000,4162.430000,-0.011301,0.079000
1976,6,Jun-30-1976,104.280000,0.005300,0.311389,9.250000,0.005000,4.560000,4345.720000,0.044035,0.078600
1976,7,Jul-31-1976,103.440000,0.005300,0.318333,9.350000,0.005000,4.580000,4323.980000,-0.005003,0.078300
1976,8,Aug-31-1976,102.910000,0.005300,0.318333,9.450000,0.005000,4.610000,4315.130000,-0.002046,0.077700
1976,9,Sep-30-1976,105.240000,0.003500,0.318333,9.550000,0.003000,4.620000,4426.180000,0.025734,0.075900
1976,10,Oct-31-1976,102.900000,0.005200,0.331944,9.670000,0.005000,4.650000,4341.730000,-0.019081,0.074100
1976,11,Nov-30-1976,102.100000,0.001700,0.331944,9.790000,0.002000,4.650000,4321.980000,-0.004549,0.072900
1976,12,Dec-31-1976,107.460000,0.003400,0.331944,9.910000,0.003000,4.670000,4562.920000,0.055749,0.068700
1977,1,Jan-31-1977,102.030000,0.005200,0.345278,9.970000,0.005000,4.690000,4347.020000,-0.047317,0.072100
1977,2,Feb-28-1977,99.820000,0.010300,0.345278,10.020000,0.010000,4.740000,4267.570000,-0.018276,0.073900
1977,3,Mar-31-1977,98.420000,0.006800,0.345278,10.080000,0.007000,4.770000,4222.480000,-0.010566,0.074600
1977,4,Apr-30-1977,98.440000,0.008400,0.358611,10.190000,0.008000,4.810000,4238.720000,0.003847,0.073700
1977,5,May-31-1977,96.120000,0.005000,0.358611,10.310000,0.005000,4.840000,4154.270000,-0.019925,0.074600
1977,6,Jun-30-1977,100.480000,0.006600,0.358611,10.420000,0.007000,4.870000,4358.200000,0.049091,0.072800
1977,7,Jul-31-1977,98.850000,0.004900,0.371111,10.520000,0.005000,4.890000,4303.600000,-0.012529,0.073300
1977,8,Aug-31-1977,96.770000,0.003300,0.371111,10.610000,0.003000,4.910000,4229.200000,-0.017288,0.074000
1977,9,Sep-30-1977,96.530000,0.003300,0.371111,10.710000,0.003000,4.930000,4234.930000,0.001355,0.073400
1977,10,Oct-31-1977,92.340000,0.003300,0.384444,10.770000,0.003000,4.940000,4067.970000,-0.039424,0.075200
1977,11,Nov-30-1977,94.830000,0.004900,0.384444,10.830000,0.005000,4.970000,4194.610000,0.031129,0.075800
1977,12,Dec-31-1977,95.100000,0.003200,0.384444,10.890000,0.003000,4.980000,4223.550000,0.006901,0.076900
1978,1,Jan-31-1978,89.250000,0.006400,0.396389,10.900000,0.006000,5.010000,3981.350000,-0.057346,0.079600
1978,2,Feb-28-1978,87.040000,0.006400,0.396389,10.910000,0.006000,5.050000,3900.450000,-0.020321,0.080300
1978,3,Mar-31-1978,89.210000,0.007900,0.396389,10.920000,0.008000,5.090000,4015.450000,0.029485,0.080400
1978,4,Apr-30-1978,96.830000,0.007900,0.406111,11.020000,0.008000,5.130000,4376.720000,0.089969,0.081500
1978,5,May-31-1978,97.240000,0.009400,0.406111,11.130000,0.009000,5.170000,4413.610000,0.008428,0.083500
1978,6,Jun-30-1978,95.530000,0.010900,0.406111,11.230000,0.011000,5.230000,4354.420000,-0.013409,0.084600
1978,7,Jul-31-1978,100.680000,0.007700,0.415278,11.340000,0.008000,5.270000,4608.100000,0.058257,0.086400
1978,8,Aug-31-1978,103.290000,0.004600,0.415278,11.460000,0.005000,5.300000,4746.570000,0.030048,0.084100
1978,9,Sep-30-1978,102.540000,0.007600,0.415278,11.570000,0.008000,5.340000,4731.180000,-0.003241,0.084200
1978,10,Oct-31-1978,93.150000,0.009000,0.421111,11.820000,0.009000,5.380000,4317.360000,-0.087467,0.086400
1978,11,Nov-30-1978,94.700000,0.004500,0.421111,12.080000,0.004000,5.410000,4408.720000,0.021161,0.088100
1978,12,Dec-31-1978,96.110000,0.004500,0.421111,12.330000,0.004000,5.430000,4493.960000,0.019336,0.090100
1979,1,Jan-31-1979,99.930000,0.008900,0.429722,12.650000,0.009000,5.480000,4692.680000,0.044217,0.091000
1979,2,Feb-28-1979,96.280000,0.011700,0.429722,12.980000,0.012000,5.540000,4541.450000,-0.032225,0.091000
1979,3,Mar-31-1979,101.590000,0.010100,0.429722,13.300000,0.010000,5.600000,4812.190000,0.059615,0.091200
1979,4,Apr-30-1979,101.760000,0.011500,0.441111,13.530000,0.011000,5.660000,4841.140000,0.006016,0.091800
1979,5,May-31-1979,99.080000,0.012700,0.441111,13.750000,0.013000,5.740000,4734.630000,-0.022002,0.092500
1979,6,Jun-30-1979,102.910000,0.011200,0.441111,13.980000,0.011000,5.800000,4938.720000,0.043108,0.089100
1979,7,Jul-31-1979,103.810000,0.011100,0.454444,14.200000,0.011000,5.860000,5003.720000,0.013161,0.089500
1979,8,Aug-31-1979,109.320000,0.009600,0.454444,14.410000,0.010000,5.920000,5291.220000,0.057455,0.090300
1979,9,Sep-30-1979,109.320000,0.010800,0.454444,14.630000,0.011000,5.990000,5313.210000,0.004157,0.093300
1979,10,Oct-31-1979,101.820000,0.008000,0.466944,14.710000,0.008000,6.030000,4971.390000,-0.064335,0.103000
1979,11,Nov-30-1979,106.160000,0.009300,0.466944,14.780000,0.009000,6.090000,5206.090000,0.047210,0.106500
1979,12,Dec-31-1979,107.940000,0.010500,0.466944,14.860000,0.011000,6.150000,5316.280000,0.021166,0.103900
1980,1,Jan-31-1980,114.160000,0.014300,0.479167,15.000000,0.014000,6.240000,5646.230000,0.062064,0.108000
1980,2,Feb-29-1980,113.660000,0.014100,0.479167,15.150000,0.014000,6.330000,5645.200000,-0.000182,0.124100
1980,3,Mar-31-1980,102.090000,0.015200,0.479167,15.290000,0.015000,6.430000,5094.340000,-0.097579,0.127500
1980,4,Apr-30-1980,106.290000,0.011200,0.491111,15.170000,0.011000,6.500000,5328.430000,0.045951,0.114700
1980,5,May-31-1980,111.240000,0.009900,0.491111,15.060000,0.010000,6.560000,5601.200000,0.051191,0.101800
1980,6,Jun-30-1980,114.240000,0.011000,0.491111,14.940000,0.011000,6.640000,5776.990000,0.031384,0.097800
1980,7,Jul-31-1980,121.670000,0.000000,0.502222,14.840000,0.000000,6.640000,6178.110000,0.069435,0.102500
1980,8,Aug-31-1980,122.380000,0.007300,0.502222,14.740000,0.007000,6.680000,6239.660000,0.009963,0.111000
1980,9,Sep-30-1980,125.460000,0.008400,0.502222,14.640000,0.008000,6.740000,6422.310000,0.029271,0.115100
1980,10,Oct-31-1980,127.470000,0.009500,0.510833,14.700000,0.010000,6.800000,6551.350000,0.020093,0.117500
1980,11,Nov-30-1980,140.520000,0.008300,0.510833,14.760000,0.008000,6.860000,7248.310000,0.106385,0.126800
1980,12,Dec-31-1980,135.760000,0.009400,0.510833,14.820000,0.009000,6.920000,7029.130000,-0.030239,0.128400
1981,1,Jan-31-1981,129.550000,0.008100,0.520000,14.740000,0.008000,6.980000,6734.520000,-0.041912,0.125700
1981,2,Feb-28-1981,131.270000,0.010300,0.520000,14.660000,0.010000,7.050000,6850.970000,0.017291,0.131900
1981,3,Mar-31-1981,136.000000,0.006800,0.520000,14.580000,0.007000,7.100000,7124.970000,0.039994,0.131200
1981,4,Apr-30-1981,132.810000,0.006800,0.529444,14.720000,0.007000,7.150000,6985.580000,-0.019563,0.136800
1981,5,May-31-1981,132.590000,0.007900,0.529444,14.870000,0.008000,7.200000,7001.860000,0.002330,0.141000
1981,6,Jun-30-1981,131.210000,0.008900,0.529444,15.010000,0.009000,7.270000,6956.940000,-0.006415,0.134700
1981,7,Jul-31-1981,130.920000,0.011000,0.539722,15.100000,0.011000,7.350000,6970.180000,0.001903,0.142800
1981,8,Aug-31-1981,122.790000,0.007600,0.539722,15.180000,0.008000,7.410000,6566.070000,-0.057976,0.149400
1981,9,Sep-30-1981,116.180000,0.009800,0.539722,15.270000,0.010000,7.480000,6241.470000,-0.049436,0.153200
1981,10,Oct-31-1981,121.890000,0.002100,0.549444,15.300000,0.002000,7.490000,6577.750000,0.053877,0.151500
1981,11,Nov-30-1981,126.350000,0.003200,0.549444,15.330000,0.003000,7.520000,6848.080000,0.041098,0.133900
1981,12,Dec-31-1981,122.550000,0.003200,0.549444,15.360000,0.003000,7.540000,6671.900000,-0.025727,0.137200
1982,1,Jan-31-1982,120.400000,0.003200,0.557500,15.180000,0.003000,7.570000,6585.200000,-0.012995,0.145900
1982,2,Feb-28-1982,113.110000,0.003200,0.557500,14.990000,0.003000,7.590000,6216.970000,-0.055918,0.144300
1982,3,Mar-31-1982,111.960000,-0.001100,0.557500,14.810000,-0.001000,7.580000,6184.400000,-0.005238,0.138600
1982,4,Apr-30-1982,116.440000,0.004200,0.565000,14.600000,0.004000,7.610000,6463.080000,0.045061,0.138700
1982,5,May-31-1982,111.880000,0.009500,0.565000,14.380000,0.009000,7.690000,6241.330000,-0.034310,0.136200
1982,6,Jun-30-1982,109.610000,0.012500,0.565000,14.170000,0.013000,7.780000,6146.220000,-0.015240,0.143000
1982,7,Jul-31-1982,107.090000,0.005200,0.569722,13.970000,0.005000,7.820000,6036.860000,-0.017793,0.139500
1982,8,Aug-31-1982,119.510000,0.002100,0.569722,13.760000,0.002000,7.840000,6769.110000,0.121297,0.130600
1982,9,Sep-30-1982,120.420000,0.002000,0.569722,13.560000,0.002000,7.850000,6852.930000,0.012382,0.123400
1982,10,Oct-31-1982,133.720000,0.003100,0.571944,13.250000,0.003000,7.880000,7642.360000,0.115196,0.109100
1982,11,Nov-30-1982,138.530000,-0.002000,0.571944,12.950000,-0.002000,7.860000,7949.950000,0.040248,0.105500
1982,12,Dec-31-1982,140.640000,-0.004100,0.571944,12.640000,-0.004000,7.830000,8103.860000,0.019360,0.105400
1983,1,Jan-31-1983,145.300000,0.002000,0.574722,12.570000,0.002000,7.850000,8405.490000,0.037221,0.104600
1983,2,Feb-28-1983,148.060000,0.001000,0.574722,12.490000,0.001000,7.850000,8598.400000,0.022951,0.107200
1983,3,Mar-31-1983,152.960000,0.000000,0.574722,12.420000,0.000000,7.850000,8916.340000,0.036976,0.105100
1983,4,Apr-30-1983,164.430000,0.007200,0.577500,12.480000,0.007000,7.910000,9618.610000,0.078762,0.104000
1983,5,May-31-1983,162.390000,0.006100,0.577500,12.530000,0.006000,7.960000,9533.060000,-0.008894,0.103800
1983,6,Jun-30-1983,167.640000,0.003000,0.577500,12.590000,0.003000,7.980000,9875.160000,0.035886,0.108500
1983,7,Jul-31-1983,162.560000,0.004000,0.581667,12.830000,0.004000,8.020000,9610.180000,-0.026833,0.113800
1983,8,Aug-31-1983,164.400000,0.003000,0.581667,13.060000,0.003000,8.040000,9753.340000,0.014897,0.118500
1983,9,Sep-30-1983,166.070000,0.005000,0.581667,13.300000,0.005000,8.080000,9886.930000,0.013696,0.116500
1983,10,Oct-31-1983,163.550000,0.003000,0.588333,13.540000,0.003000,8.100000,9771.920000,-0.011632,0.115400
1983,11,Nov-30-1983,166.400000,0.002000,0.588333,13.790000,0.002000,8.120000,9977.360000,0.021023,0.116900
1983,12,Dec-31-1983,164.930000,0.001000,0.588333,14.030000,0.001000,8.130000,9924.500000,-0.005298,0.118300
1984,1,Jan-31-1984,163.410000,0.005900,0.595833,14.440000,0.006000,8.180000,9868.890000,-0.005603,0.116700
1984,2,Feb-29-1984,157.060000,0.004900,0.595833,14.850000,0.005000,8.220000,9521.370000,-0.035213,0.118400
1984,3,Mar-31-1984,159.180000,0.002000,0.595833,15.260000,0.002000,8.230000,9686.010000,0.017292,0.123200
1984,4,Apr-30-1984,160.050000,0.004900,0.605556,15.570000,0.005000,8.270000,9775.800000,0.009270,0.126300
1984,5,May-31-1984,150.550000,0.002900,0.605556,15.890000,0.003000,8.300000,9232.530000,-0.055573,0.134100
1984,6,Jun-30-1984,153.180000,0.002900,0.605556,16.200000,0.003000,8.320000,9430.950000,0.021492,0.135600
1984,7,Jul-31-1984,150.660000,0.003900,0.613056,16.320000,0.004000,8.350000,9313.540000,-0.012449,0.133600
